,Convocatoria,Provincia,Municipio,Censo,Abstención,tam,AA,Ciudadanos,IU-SUMAR,Otro,PA,PARTIDOS LOCALES,PODEMOS,PP,PSOE,VOX
8140,2018,Huelva,SANTA OLALLA DEL CALA,1668,779,Pequeña,0,113,2,4,0,11,76,192,452,38
8141,2018,Huelva,TRIGUEROS,6240,2973,Pequeña,0,482,10,23,0,49,783,493,1185,238
8142,2018,Huelva,VALDELARCO,216,99,Pequeña,0,14,0,2,0,3,9,22,52,15
8143,2018,Huelva,VALVERDE DEL CAMINO,10192,3794,Pequeña,0,627,11,36,0,76,1065,2065,2313,200
8144,2018,Huelva,VILLABLANCA,1889,1041,Pequeña,0,91,2,4,0,7,83,290,319,52
8145,2018,Huelva,VILLALBA DEL ALCOR,2670,1100,Pequeña,0,92,1,20,0,18,97,477,784,81
8146,2018,Huelva,VILLAN.DE LOS CASTILLEJOS,2145,968,Pequeña,0,116,1,5,0,12,240,197,573,33
8147,2018,Huelva,VILLANUEVA DE LAS CRUCES,339,124,Pequeña,0,11,0,0,0,2,14,66,112,10
8148,2018,Huelva,VILLARRASA,1708,653,Pequeña,0,102,2,21,0,12,75,333,449,61
8149,2018,Huelva,ZALAMEA LA REAL,2650,1210,Pequeña,0,144,2,14,0,19,386,194,643,35
8150,2018,Huelva,ZUFRE,700,319,Pequeña,0,54,0,0,0,3,81,58,152,33
8151,2018,Jaén,ALBANCHEZ DE UBEDA,909,221,Pequeña,0,138,5,1,0,4,45,141,327,27
8152,2018,Jaén,ALCALA LA REAL,17355,6532,Pequeña,0,2165,15,53,10,248,936,2433,4123,827
8153,2018,Jaén,ALCAUDETE,8599,3259,Pequeña,0,722,7,20,4,80,271,1363,2450,419
8154,2018,Jaén,ALDEAQUEMADA,420,129,Pequeña,0,109,0,0,0,4,17,52,91,18
8155,2018,Jaén,ANDUJAR,29960,12993,Pequeña,0,2926,25,225,18,398,1740,4444,5267,1910
8156,2018,Jaén,ARJONA,4596,1388,Pequeña,0,440,1,10,3,35,186,531,1925,77
8157,2018,Jaén,ARJONILLA,3028,1064,Pequeña,0,368,6,13,1,28,134,409,923,79
8158,2018,Jaén,ARQUILLOS,1449,563,Pequeña,0,91,6,7,0,9,106,126,460,81
8159,2018,Jaén,Arroyo del Ojanco,1824,748,Pequeña,0,159,3,14,2,21,48,286,432,108
8160,2018,Jaén,BAEZA,12857,4519,Pequeña,0,1387,8,29,3,105,750,2296,2731,1026
8161,2018,Jaén,BAILEN,14238,6362,Pequeña,0,1383,8,51,5,191,763,2027,2576,863
8162,2018,Jaén,BAÑOS DE LA ENCINA,2141,915,Pequeña,0,155,12,8,2,17,220,162,578,69
8163,2018,Jaén,BEAS DE SEGURA,4052,1707,Pequeña,0,314,2,15,0,27,169,518,970,329
8164,2018,Jaén,BEDMAR Y GARCIEZ,2228,598,Pequeña,0,99,4,10,2,16,87,242,1116,52
8165,2018,Jaén,BEGIJAR,2567,909,Pequeña,0,223,7,6,1,19,273,434,615,80
8166,2018,Jaén,BELMEZ DE LA MORALEDA,1328,478,Pequeña,0,119,2,1,0,4,60,204,436,23
8167,2018,Jaén,BENATAE,386,121,Pequeña,0,23,2,0,0,0,30,60,146,4
8168,2018,Jaén,CABRA DEL SANTO CRISTO,1484,439,Pequeña,0,73,1,4,0,7,87,271,589,11
8169,2018,Jaén,CAMBIL,2254,918,Pequeña,0,140,5,13,2,24,220,154,713,65
8170,2018,Jaén,CAMPILLO DE ARENAS,1473,457,Pequeña,0,121,0,2,0,10,192,205,433,53
8171,2018,Jaén,CANENA,1539,350,Pequeña,0,133,2,7,1,12,360,235,394,45
8172,2018,Jaén,CARBONEROS,514,147,Pequeña,0,30,3,0,1,1,22,76,215,19
8173,2018,Jaén,CARCHELES,1138,332,Pequeña,0,168,0,4,0,5,45,155,392,37
8174,2018,Jaén,CAROLINA (LA),12192,4522,Pequeña,0,1115,12,34,2,168,971,1910,2894,553
8175,2018,Jaén,CASTELLAR,2743,1042,Pequeña,0,234,1,3,0,59,114,455,726,109
8176,2018,Jaén,CASTILLO DE LOCUBIN,3441,1288,Pequeña,0,224,2,6,1,18,85,683,1011,123
8177,2018,Jaén,CAZALILLA,726,207,Pequeña,0,56,0,6,0,3,12,111,299,32
8178,2018,Jaén,CAZORLA,6140,2401,Pequeña,0,598,10,12,6,85,469,879,1467,210
8179,2018,Jaén,CHICLANA DE SEGURA,803,311,Pequeña,0,18,0,0,0,2,13,192,245,22
8180,2018,Jaén,CHILLUEVAR,1196,332,Pequeña,0,65,1,1,3,7,29,178,561,19
8181,2018,Jaén,ESCAÑUELA,763,197,Pequeña,0,56,1,3,0,9,84,50,342,20
8182,2018,Jaén,ESPELUY,522,168,Pequeña,0,19,0,5,0,4,49,45,216,16
8183,2018,Jaén,FRAILES,1319,454,Pequeña,0,138,0,3,2,20,31,263,345,63
8184,2018,Jaén,FUENSANTA DE MARTOS,2505,857,Pequeña,0,179,1,14,1,12,64,344,902,131
8185,2018,Jaén,FUERTE DEL REY,1102,343,Pequeña,0,109,1,5,0,13,53,218,329,29
8186,2018,Jaén,GENAVE,516,143,Pequeña,0,18,3,1,1,10,31,77,213,19
8187,2018,Jaén,GUARDIA DE JAEN (LA),3718,1337,Pequeña,0,444,2,14,8,52,261,635,639,324
8188,2018,Jaén,GUARROMAN,2154,855,Pequeña,0,110,0,7,0,15,114,478,527,45
8189,2018,Jaén,HIGUERA DE ARJONA,1459,398,Pequeña,0,101,9,6,0,10,304,201,395,34
8190,2018,Jaén,HIGUERA DE CALATRAVA,493,148,Pequeña,0,51,0,8,0,5,20,89,124,48
8191,2018,Jaén,HINOJARES,281,89,Pequeña,0,22,0,0,0,2,10,72,74,12
8192,2018,Jaén,HORNOS DE SEGURA,522,178,Pequeña,0,31,0,0,0,6,17,108,142,40
8193,2018,Jaén,HUELMA,4714,1659,Pequeña,0,444,15,19,4,61,628,721,1043,117
8194,2018,Jaén,HUESA,2067,765,Pequeña,0,88,7,3,0,5,342,238,545,73
8195,2018,Jaén,IBROS,2335,636,Pequeña,0,164,4,6,4,19,183,293,919,106
8196,2018,Jaén,IRUELA (LA),1597,547,Pequeña,0,141,0,8,0,24,112,232,479,52
8197,2018,Jaén,IZNATORAF,823,280,Pequeña,0,49,1,2,0,5,37,198,156,95
8198,2018,Jaén,JABALQUINTO,1745,698,Pequeña,0,116,3,2,0,20,230,138,501,34
8199,2018,Jaén,JAEN,90504,35710,Pequeña,0,11536,66,364,60,1769,7187,13836,13139,6773
8200,2018,Jaén,JAMILENA,2736,943,Pequeña,0,190,0,38,0,26,132,458,817,132
8201,2018,Jaén,JIMENA,1111,261,Pequeña,0,56,0,0,0,9,46,234,489,16
8202,2018,Jaén,JODAR,9464,4299,Pequeña,0,398,35,15,0,60,1676,616,2231,127
8203,2018,Jaén,LARVA,380,125,Pequeña,0,21,0,0,0,3,8,47,154,21
8204,2018,Jaén,LINARES,46365,20779,Pequeña,0,5066,58,265,14,1181,4606,5474,6015,2866
8205,2018,Jaén,LOPERA,3050,1131,Pequeña,0,272,15,8,0,32,360,322,738,172
8206,2018,Jaén,LUPION,737,209,Pequeña,0,43,1,3,1,1,154,76,225,24
8207,2018,Jaén,La Puerta de Segura,1904,683,Pequeña,0,167,0,12,0,12,65,364,517,83
8208,2018,Jaén,Los Villares,4792,1902,Pequeña,0,381,5,13,1,53,337,932,968,199
8209,2018,Jaén,MANCHA REAL,8797,3388,Pequeña,0,786,8,31,2,120,672,1311,2074,400
8210,2018,Jaén,MARMOLEJO,5720,1980,Pequeña,0,620,8,49,0,55,303,573,1957,172
8211,2018,Jaén,MARTOS,19162,7794,Pequeña,0,2166,25,71,6,216,1047,2313,4130,1385
8212,2018,Jaén,MENGIBAR,7674,3393,Pequeña,0,611,4,13,5,61,278,1046,1823,440
8213,2018,Jaén,MONTIZON,1412,411,Pequeña,0,61,0,4,0,3,39,332,522,40
8214,2018,Jaén,NAVAS DE SAN JUAN,3763,1493,Pequeña,0,202,3,11,0,23,284,471,1016,259
8215,2018,Jaén,NOALEJO,1674,435,Pequeña,0,81,0,1,1,9,65,402,596,84
8216,2018,Jaén,ORCERA,1555,599,Pequeña,0,134,2,4,0,20,53,238,458,45
8217,2018,Jaén,PEAL DE BECERRO,4303,1269,Pequeña,0,504,2,14,3,44,222,752,1327,161
8218,2018,Jaén,PEGALAJAR,2431,889,Pequeña,0,153,6,3,1,16,389,352,545,77
8219,2018,Jaén,PORCUNA,5291,1535,Pequeña,0,1203,9,25,2,75,318,533,1368,222
8220,2018,Jaén,POZO ALCON,3793,1865,Pequeña,0,357,1,4,0,30,117,563,668,185
8221,2018,Jaén,PUENTE DE GENAVE,1717,610,Pequeña,0,143,1,9,0,11,68,342,418,114
8222,2018,Jaén,QUESADA,4403,1659,Pequeña,0,320,4,14,0,52,201,621,1265,267
8223,2018,Jaén,RUS,2963,998,Pequeña,0,221,2,13,0,26,246,517,830,110
8224,2018,Jaén,SABIOTE,3217,1067,Pequeña,0,218,4,9,3,27,216,543,1004,125
8225,2018,Jaén,SANTA ELENA,772,202,Pequeña,0,27,0,1,0,7,34,145,289,65
8226,2018,Jaén,SANTIAGO DE CALATRAVA,604,135,Pequeña,0,40,0,1,0,6,30,111,248,33
8227,2018,Jaén,SANTIAGO-PONTONES,2624,1283,Pequeña,0,151,0,5,3,9,104,332,641,94
8228,2018,Jaén,SANTISTEBAN DEL PUERTO,3650,1284,Pequeña,0,191,0,7,0,12,159,725,1066,205
8229,2018,Jaén,SANTO TOME,1719,625,Pequeña,0,97,1,3,0,10,45,272,631,35
8230,2018,Jaén,SEGURA DE LA SIERRA,1475,540,Pequeña,0,130,1,3,0,13,86,167,486,48
8231,2018,Jaén,SILES,1873,698,Pequeña,0,112,2,2,1,9,88,407,518,36
8232,2018,Jaén,SORIHUELA DEL GUADALIMAR,903,363,Pequeña,0,33,3,2,0,6,24,110,279,83
8233,2018,Jaén,TORREBLASCOPEDRO,2178,750,Pequeña,0,144,0,62,0,7,110,245,803,57
8234,2018,Jaén,TORREDELCAMPO,11431,5079,Pequeña,0,1084,21,33,8,178,796,1090,2764,373
8235,2018,Jaén,TORREDONJIMENO,11180,4210,Pequeña,0,1076,29,24,0,141,1598,1759,1915,424
8236,2018,Jaén,TORREPEROGIL,6001,2368,Pequeña,0,410,21,17,3,80,962,636,1331,170
8237,2018,Jaén,TORRES,1230,338,Pequeña,0,78,1,3,0,8,43,328,374,55
8238,2018,Jaén,TORRES DE ALBANCHEZ,683,248,Pequeña,0,25,0,2,0,2,13,162,214,17
8239,2018,Jaén,UBEDA,27732,11350,Pequeña,0,3150,36,111,12,375,2296,4002,4899,1481
8240,2018,Jaén,VALDEPEÑAS DE JAEN,3157,1231,Pequeña,0,157,1,5,1,53,163,281,1188,76
8241,2018,Jaén,VILCHES,3750,1202,Pequeña,0,288,9,9,5,44,590,345,1096,157
8242,2018,Jaén,VILLACARRILLO,8586,3415,Pequeña,0,607,8,12,1,57,371,1641,1924,548
8243,2018,Jaén,VILLANUEVA DE LA REINA,2579,794,Pequeña,0,214,0,7,0,23,254,268,977,41
8244,2018,Jaén,VILLANUEVA DEL ARZOBISPO,6344,2964,Pequeña,0,598,2,19,4,54,217,719,1135,614
8245,2018,Jaén,VILLARDOMPARDO,834,190,Pequeña,0,52,0,0,1,11,34,195,313,38
8246,2018,Jaén,VILLARRODRIGO,354,141,Pequeña,0,20,0,0,0,2,10,36,141,4
8247,2018,Jaén,VILLATORRES,3489,1260,Pequeña,0,251,3,7,2,19,341,638,823,144
8248,2018,Málaga,ALAMEDA,4194,1722,Pequeña,0,219,5,3,0,36,792,373,966,77
8249,2018,Málaga,ALCAUCIN,1148,482,Pequeña,0,94,0,8,0,11,67,152,279,52
8250,2018,Málaga,ALFARNATE,937,332,Pequeña,0,69,2,1,0,6,88,119,276,44
8251,2018,Málaga,ALFARNATEJO,296,112,Pequeña,0,14,1,0,0,1,19,55,84,10
8252,2018,Málaga,ALGARROBO,4488,1924,Pequeña,0,409,5,18,0,66,204,785,693,381
8253,2018,Málaga,ALGATOCIN,668,288,Pequeña,0,47,1,2,0,4,25,127,131,43
8254,2018,Málaga,ALHAURIN DE LA TORRE,28415,12135,Pequeña,0,3928,21,57,0,720,2519,3702,3070,2252
8255,2018,Málaga,ALHAURIN EL GRANDE,15024,6480,Pequeña,0,1376,1,27,0,224,809,2813,1945,1343
8256,2018,Málaga,ALMACHAR,1430,547,Pequeña,0,88,0,3,0,19,257,111,394,11
8257,2018,Málaga,ALMARGEN,1615,567,Pequeña,0,111,4,1,0,16,178,225,459,54
8258,2018,Málaga,ALMOGIA,2857,1440,Pequeña,0,190,0,9,0,42,133,247,670,123
8259,2018,Málaga,ALORA,9722,4111,Pequeña,0,781,4,22,0,145,868,1363,2027,395
8260,2018,Málaga,ALOZAINA,1590,549,Pequeña,0,114,1,4,0,21,226,202,421,52
8261,2018,Málaga,ALPANDEIRE,211,100,Pequeña,0,20,0,0,0,4,20,22,33,11
8262,2018,Málaga,ANTEQUERA,32003,13813,Pequeña,0,3340,18,62,0,456,2129,5050,5470,1649
8263,2018,Málaga,ARCHEZ,246,78,Pequeña,0,9,0,1,0,3,18,71,56,10
8264,2018,Málaga,ARCHIDONA,6413,2478,Pequeña,0,578,19,13,0,88,616,687,1668,262
8265,2018,Málaga,ARDALES,1991,768,Pequeña,0,172,11,10,0,30,229,233,465,72
8266,2018,Málaga,ARENAS,861,290,Pequeña,0,45,0,0,0,0,193,160,141,31
8267,2018,Málaga,ARRIATE,3269,1247,Pequeña,0,244,5,5,0,37,841,247,501,140
8268,2018,Málaga,ATAJATE,153,69,Pequeña,0,8,0,0,0,2,6,24,36,8
8269,2018,Málaga,BENADALID,170,62,Pequeña,0,12,0,0,0,2,28,13,50,3
8270,2018,Málaga,BENAHAVIS,2252,1132,Pequeña,0,293,2,6,0,45,91,312,153,218
8271,2018,Málaga,BENALAURIA,374,192,Pequeña,0,42,0,0,0,4,11,37,66,22
8272,2018,Málaga,BENALMADENA,41157,19542,Pequeña,0,5131,48,81,0,941,3762,4550,4289,2792
8273,2018,Málaga,BENAMARGOSA,1013,429,Pequeña,0,45,1,5,0,7,134,147,214,29
8274,2018,Málaga,BENAMOCARRA,2298,956,Pequeña,0,187,0,3,0,31,149,397,470,104
8275,2018,Málaga,BENAOJAN,1216,557,Pequeña,0,96,7,1,0,13,107,100,285,50
8276,2018,Málaga,BENARRABA,378,138,Pequeña,0,21,1,0,0,6,34,82,84,12
8277,2018,Málaga,BORGE (EL),774,214,Pequeña,0,24,0,2,0,11,185,16,315,7
8278,2018,Málaga,BURGO (EL),1575,787,Pequeña,0,110,0,0,0,12,177,94,362,32
8279,2018,Málaga,CAMPILLOS,6655,2366,Pequeña,0,578,12,11,0,95,1205,646,1414,323
8280,2018,Málaga,CANILLAS DE ACEITUNO,1080,468,Pequeña,0,59,1,4,0,10,46,177,265,50
8281,2018,Málaga,CANILLAS DE ALBAIDA,468,133,Pequeña,0,35,3,0,0,8,11,139,76,63
8282,2018,Málaga,CARRATRACA,615,286,Pequeña,0,44,1,1,0,2,79,59,126,17
8283,2018,Málaga,CARTAJIMA,214,70,Pequeña,0,15,0,0,0,4,6,56,47,16
8284,2018,Málaga,CARTAMA,18517,9264,Pequeña,0,1729,17,48,0,306,1543,1849,2566,1183
8285,2018,Málaga,CASABERMEJA,2719,1175,Pequeña,0,176,19,3,0,64,541,246,385,109
8286,2018,Málaga,CASARABONELA,1922,802,Pequeña,0,140,0,2,0,30,120,346,395,87
8287,2018,Málaga,CASARES,3486,1659,Pequeña,0,314,7,9,0,50,566,285,424,170
8288,2018,Málaga,CAÑETE LA REAL,1504,583,Pequeña,0,50,5,0,0,11,262,138,408,43
8289,2018,Málaga,COIN,14317,6331,Pequeña,0,1691,7,127,0,222,978,1938,1784,1228
8290,2018,Málaga,COLMENAR,2475,1175,Pequeña,0,202,3,2,0,27,146,289,529,102
8291,2018,Málaga,COMARES,762,317,Pequeña,0,68,0,1,0,2,21,181,151,21
8292,2018,Málaga,COMPETA,1675,684,Pequeña,0,139,0,5,0,30,123,278,248,167
8293,2018,Málaga,CORTES DE LA FRONTERA,2569,1078,Pequeña,0,253,3,4,0,41,156,319,550,164
8294,2018,Málaga,CUEVAS BAJAS,1088,286,Pequeña,0,50,4,1,0,10,245,88,389,15
8295,2018,Málaga,CUEVAS DE SAN MARCOS,2924,1161,Pequeña,0,150,1,11,0,29,357,305,837,72
8296,2018,Málaga,CUEVAS DEL BECERRO,1368,407,Pequeña,0,56,3,1,0,4,379,72,428,18
8297,2018,Málaga,CUTAR,399,174,Pequeña,0,41,0,0,0,7,16,54,97,10
8298,2018,Málaga,ESTEPONA,41441,19991,Pequeña,0,4700,24,104,0,673,2710,5890,4374,2941
8299,2018,Málaga,FARAJAN,214,86,Pequeña,0,17,1,2,0,2,9,34,54,9
8300,2018,Málaga,FRIGILIANA,1689,747,Pequeña,0,168,1,7,0,62,123,253,225,101
8301,2018,Málaga,FUENGIROLA,42322,18653,Pequeña,0,4678,37,105,0,799,2950,7379,4743,2941
8302,2018,Málaga,FUENTE DE PIEDRA,1839,554,Pequeña,0,164,1,9,0,29,224,217,491,148
8303,2018,Málaga,GAUCIN,1070,406,Pequeña,0,76,2,3,0,15,50,261,199,56
8304,2018,Málaga,GENALGUACIL,331,107,Pequeña,0,9,0,1,0,1,18,66,109,20
8305,2018,Málaga,GUARO,1490,668,Pequeña,0,202,1,5,0,16,60,145,279,114
8306,2018,Málaga,HUMILLADERO,2629,1001,Pequeña,0,118,8,4,0,27,642,223,533,72
8307,2018,Málaga,IGUALEJA,662,247,Pequeña,0,48,0,3,0,2,14,178,118,51
8308,2018,Málaga,ISTAN,1018,347,Pequeña,0,84,4,3,0,9,250,114,156,48
8309,2018,Málaga,IZNATE,648,136,Pequeña,0,27,0,0,0,5,14,181,265,20
8310,2018,Málaga,JIMERA DE LIBAR,299,84,Pequeña,0,22,1,1,0,4,21,88,55,23
8311,2018,Málaga,JUBRIQUE,436,176,Pequeña,0,41,0,0,0,5,14,69,111,19
8312,2018,Málaga,JUZCAR,189,68,Pequeña,0,11,0,1,0,4,6,61,30,7
8313,2018,Málaga,MACHARAVIAYA,340,140,Pequeña,0,20,2,2,0,5,30,55,75,11
8314,2018,Málaga,MALAGA,428620,190920,Grande,0,52341,521,1030,0,11078,41084,49990,53421,27938
8315,2018,Málaga,MANILVA,7601,3854,Pequeña,0,957,9,29,0,128,524,729,763,604
8316,2018,Málaga,MARBELLA,86599,44299,Pequeña,0,9102,97,187,0,1560,5413,9768,10352,5743
8317,2018,Málaga,MIJAS,42647,20609,Pequeña,0,4827,45,158,0,1180,3134,4910,4607,3126
8318,2018,Málaga,MOCLINEJO,968,415,Pequeña,0,39,0,1,0,10,58,198,226,20
8319,2018,Málaga,MOLLINA,3253,1242,Pequeña,0,223,5,6,0,45,267,470,881,113
8320,2018,Málaga,MONDA,1633,743,Pequeña,0,97,4,8,0,20,210,146,298,107
8321,2018,Málaga,MONTEJAQUE,781,299,Pequeña,0,62,1,2,0,6,37,124,204,46
8322,2018,Málaga,Montecorto,498,233,Pequeña,0,35,0,2,0,4,28,57,124,15
8323,2018,Málaga,NERJA,12917,6004,Pequeña,0,1134,8,19,0,133,1100,2076,1603,833
8324,2018,Málaga,OJEN,2290,1098,Pequeña,0,225,6,5,0,22,121,216,416,178
8325,2018,Málaga,PARAUTA,205,118,Pequeña,0,5,0,0,0,2,16,17,31,15
8326,2018,Málaga,PERIANA,2334,909,Pequeña,0,153,0,6,0,20,224,297,662,61
8327,2018,Málaga,PIZARRA,6847,2900,Pequeña,0,601,4,19,0,89,611,1163,1108,348
8328,2018,Málaga,PUJERRA,244,85,Pequeña,0,18,0,0,0,0,3,57,63,18
8329,2018,Málaga,RINCON DE LA VICTORIA,33647,14068,Pequeña,0,4868,16,70,0,797,3465,4362,3668,2317
8330,2018,Málaga,RIOGORDO,2040,760,Pequeña,0,88,3,3,0,20,106,451,562,46
8331,2018,Málaga,RONDA,27188,12457,Pequeña,0,3063,22,85,0,372,1825,3452,3848,2051
8332,2018,Málaga,SALARES,139,52,Pequeña,0,8,1,1,0,2,11,17,38,9
8333,2018,Málaga,SAYALONGA,768,399,Pequeña,0,25,3,2,0,6,31,113,152,37
8334,2018,Málaga,SEDELLA,362,140,Pequeña,0,36,2,2,0,2,46,40,64,29
8335,2018,Málaga,SIERRA DE YEGUAS,2700,1256,Pequeña,0,198,0,1,0,26,204,352,549,114
8336,2018,Málaga,Serrato,419,107,Pequeña,0,14,2,0,0,2,55,15,218,6
8337,2018,Málaga,TEBA,3177,1236,Pequeña,0,116,28,6,0,31,852,209,574,122
8338,2018,Málaga,TOLOX,1653,680,Pequeña,0,167,0,3,0,15,70,281,251,186
8339,2018,Málaga,TORREMOLINOS,44380,20321,Pequeña,0,5297,28,68,0,888,3857,6075,4521,3299
8340,2018,Málaga,TORROX,9392,4088,Pequeña,0,822,11,9,0,122,860,1594,1346,533
8341,2018,Málaga,TOTALAN,570,252,Pequeña,0,47,0,4,0,11,76,41,119,20
8342,2018,Málaga,VALLE DE ABDALAJIS,2159,901,Pequeña,0,126,4,3,0,23,190,308,516,85
8343,2018,Málaga,VELEZ-MALAGA,59020,27048,Pequeña,0,5996,60,775,0,1021,4137,8084,7993,3863
8344,2018,Málaga,VILLANUEVA DE ALGAIDAS,3313,1410,Pequeña,0,245,8,15,0,52,319,300,888,74
8345,2018,Málaga,VILLANUEVA DE TAPIA,1228,481,Pequeña,0,114,1,1,0,77,54,134,333,30
8346,2018,Málaga,VILLANUEVA DEL ROSARIO,2736,1202,Pequeña,0,187,5,9,0,52,268,213,726,73
8347,2018,Málaga,VILLANUEVA DEL TRABUCO,4161,1781,Pequeña,0,361,7,15,0,73,292,383,1096,148
8348,2018,Málaga,VIÑUELA,961,354,Pequeña,0,73,2,4,0,12,54,140,285,36
8349,2018,Málaga,Villanueva de la Concepción,2586,1386,Pequeña,0,195,1,2,0,29,128,210,568,65
8350,2018,Málaga,YUNQUERA,2358,1040,Pequeña,0,155,1,5,0,20,144,345,577,70
8351,2018,Sevilla,AGUADULCE,1567,592,Pequeña,0,114,2,0,0,11,213,180,416,36
8352,2018,Sevilla,ALANIS,1432,646,Pequeña,0,127,2,7,0,12,79,183,325,50
8353,2018,Sevilla,ALBAIDA DEL ALJARAFE,2359,906,Pequeña,0,158,8,2,0,36,150,404,584,110
8354,2018,Sevilla,ALCALA DE GUADAIRA,57342,26638,Pequeña,0,6044,142,670,0,1279,5861,4505,8680,3437
8355,2018,Sevilla,ALCALA DEL RIO,9218,3747,Pequeña,0,914,26,38,0,164,1089,852,1903,482
8356,2018,Sevilla,ALCOLEA DEL RIO,2730,1325,Pequeña,0,170,0,1,0,11,177,261,711,67
8357,2018,Sevilla,ALGABA (LA),12361,6110,Pequeña,0,871,36,27,0,140,1459,641,2493,577
8358,2018,Sevilla,ALGAMITAS,1027,393,Pequeña,0,76,2,2,0,6,85,68,372,23
8359,2018,Sevilla,ALMADEN DE LA PLATA,1158,492,Pequeña,0,147,3,2,0,5,51,131,297,29
8360,2018,Sevilla,ALMENSILLA,4538,2102,Pequeña,0,434,18,19,0,83,620,332,658,270
8361,2018,Sevilla,ARAHAL,15398,7131,Pequeña,0,1100,39,45,0,130,1986,999,3464,485
8362,2018,Sevilla,AZNALCAZAR,3344,1657,Pequeña,0,198,3,7,0,54,211,274,707,232
8363,2018,Sevilla,AZNALCOLLAR,4813,2429,Pequeña,0,157,10,8,0,16,671,228,1182,110
8364,2018,Sevilla,BADOLATOSA,2477,923,Pequeña,0,119,9,2,0,11,722,88,558,42
8365,2018,Sevilla,BENACAZON,5380,2517,Pequeña,0,544,9,20,0,54,355,429,1068,379
8366,2018,Sevilla,BOLLULLOS DE LA MITACION,7695,3168,Pequeña,0,913,14,21,0,128,896,770,1184,592
8367,2018,Sevilla,BORMUJOS,15632,6390,Pequeña,0,2140,23,35,0,307,1593,1763,2118,1254
8368,2018,Sevilla,BRENES,9398,4158,Pequeña,0,691,45,24,0,114,1262,517,2276,302
8369,2018,Sevilla,BURGUILLOS,4833,2202,Pequeña,0,390,14,8,0,68,430,521,847,351
8370,2018,Sevilla,CABEZAS DE SAN JUAN (LAS),12926,6748,Pequeña,0,937,38,29,0,82,887,929,2895,375
8371,2018,Sevilla,CAMAS,21350,9804,Pequeña,0,1937,70,49,0,421,2511,1392,4016,1126
8372,2018,Sevilla,CAMPANA (LA),4244,2062,Pequeña,0,322,12,6,0,24,592,242,899,84
8373,2018,Sevilla,CANTILLANA,7981,3425,Pequeña,0,649,17,12,0,77,646,997,1832,322
8374,2018,Sevilla,CARMONA,22652,11004,Pequeña,0,1850,54,48,0,271,1662,2210,4276,1259
8375,2018,Sevilla,CARRION DE LOS CESPEDES,1993,803,Pequeña,0,124,10,2,0,27,172,335,381,137
8376,2018,Sevilla,CASARICHE,4302,1295,Pequeña,0,242,16,3,0,19,1338,182,1094,111
8377,2018,Sevilla,CASTILBLANCO DE LOS ARROY,3912,1780,Pequeña,0,333,4,0,0,37,499,326,706,223
8378,2018,Sevilla,CASTILLEJA DE GUZMAN,2060,633,Pequeña,0,327,7,6,0,61,322,167,374,161
8379,2018,Sevilla,CASTILLEJA DE LA CUESTA,13397,5312,Pequeña,0,1503,42,40,0,294,1400,1281,2630,882
8380,2018,Sevilla,CASTILLEJA DEL CAMPO,490,156,Pequeña,0,30,0,1,0,15,48,48,145,46
8381,2018,Sevilla,CASTILLO DE LAS GUARDAS (,1204,606,Pequeña,0,63,5,4,0,16,65,80,333,30
8382,2018,Sevilla,CAZALLA DE LA SIERRA,3875,1573,Pequeña,0,392,9,8,0,27,312,367,1041,142
8383,2018,Sevilla,CAÑADA ROSAL,2695,1030,Pequeña,0,220,4,2,0,19,275,85,1009,49
8384,2018,Sevilla,CONSTANTINA,4958,2191,Pequeña,0,475,13,68,0,21,217,461,1212,299
8385,2018,Sevilla,CORIA DEL RIO,23355,11475,Pequeña,0,1960,71,614,0,341,2105,1440,4040,1295
8386,2018,Sevilla,CORIPE,1065,427,Pequeña,0,91,6,1,0,8,56,168,257,51
8387,2018,Sevilla,CORONIL (EL),3927,1899,Pequeña,0,201,8,6,0,42,717,186,808,55
8388,2018,Sevilla,CORRALES (LOS),3205,1255,Pequeña,0,165,7,3,0,22,718,188,786,59
8389,2018,Sevilla,Cuervo de Sevilla (El),6740,3041,Pequeña,0,709,15,16,0,115,510,679,1352,295
8390,2018,Sevilla,DOS HERMANAS,101729,45611,Grande,0,11859,261,292,0,2338,11972,6792,15815,6668
8391,2018,Sevilla,ECIJA,31517,13138,Pequeña,0,3948,53,199,0,385,2364,3598,5500,2294
8392,2018,Sevilla,ESPARTINAS,11078,4220,Pequeña,0,1380,8,15,0,257,1143,1509,1301,1231
8393,2018,Sevilla,ESTEPA,9729,3612,Pequeña,0,1007,15,145,0,114,811,1223,2117,684
8394,2018,Sevilla,El Garrobo,666,314,Pequeña,0,55,0,2,0,2,53,38,171,31
8395,2018,Sevilla,El Madroño,252,106,Pequeña,0,14,0,0,0,2,24,36,66,3
8396,2018,Sevilla,El Pedroso,1683,804,Pequeña,0,102,9,3,0,10,114,162,404,73
8397,2018,Sevilla,El Real de la Jara,1236,499,Pequeña,0,101,5,9,0,5,85,139,339,52
8398,2018,Sevilla,El Ronquillo,1111,433,Pequeña,0,54,2,0,0,9,126,102,324,61
8399,2018,Sevilla,El Rubio,2810,1011,Pequeña,0,202,2,5,0,14,250,327,902,92
8400,2018,Sevilla,El Saucejo,3503,1318,Pequeña,0,253,4,7,0,27,470,433,835,152
8401,2018,Sevilla,El Viso del Alcor,14693,6336,Pequeña,0,1379,41,65,0,189,1512,1203,3029,928
